outage_id,Zone,Circle,Feeder,Type of Outage,Status,Start Time,End Time,Diff in mins
1918395,East,Zirakpur,11 KV PREM NAGAR FEEDER,Unplanned,Active,2026-08-27T18:26:00Z,2026-08-27T18:45:00Z,19
1918394,East,Zirakpur,SILVERCITY,Planned,Active,2026-08-27T18:15:00Z,2026-08-27T20:15:00Z,120
1918393,East,Zirakpur,NABHA SAHIB,Planned,Active,2026-08-27T18:15:00Z,2026-08-27T20:15:00Z,120
1918392,East,Zirakpur,11KV Dream Home,Planned,Closed,2026-08-27T18:10:00Z,2026-08-27T18:20:00Z,10
1918391,East,MOHALI,Green Enclave,Unplanned,Active,2026-08-27T17:55:27Z,2026-08-27T19:00:00Z,64
1918388,Central,SUB URBAN LUDHIANA,CITY-5 UPS,Unplanned,Active,2026-08-27T17:40:23Z,2026-08-27T18:40:00Z,59
1918367,Central,KHANNA,Prem Nagar,Unplanned,Active,2026-08-27T17:34:00Z,2026-08-27T19:00:00Z,86
1918363,Central,SUB URBAN LUDHIANA,UPS,Unplanned,Closed,2026-08-27T17:30:46Z,2026-08-27T17:55:49Z,25
1918362,East,Zirakpur,SANULI,Unplanned,Closed,2026-08-27T17:30:00Z,2026-08-27T17:50:00Z,20
1918359,South,PATIALA,RAJPURA COLONY,Unplanned,Closed,2026-08-27T17:30:00Z,2026-08-27T17:56:00Z,26
1918335,East,Zirakpur,PEER MUCHHALA,Unplanned,Closed,2026-08-27T17:27:00Z,2026-08-27T18:20:00Z,53
1918252,Central,SUB URBAN LUDHIANA,CITY 8,Unplanned,Active,2026-08-27T17:22:59Z,2026-08-27T18:33:59Z,71
1918251,Central,SUB URBAN LUDHIANA,CITY-5,Unplanned,Active,2026-08-27T17:22:59Z,2026-08-27T18:33:59Z,71
1918250,Central,SUB URBAN LUDHIANA,CITY-6,Unplanned,Active,2026-08-27T17:22:59Z,2026-08-27T18:33:59Z,71
1918249,Central,SUB URBAN LUDHIANA,CITY NO 07,Unplanned,Active,2026-08-27T17:22:59Z,2026-08-27T18:33:59Z,71
1918240,Central,SUB URBAN LUDHIANA,CENTER CITY,Unplanned,Active,2026-08-27T17:22:09Z,2026-08-27T18:33:09Z,71
1918239,Central,SUB URBAN LUDHIANA,RAILWAY ROAD,Unplanned,Active,2026-08-27T17:22:09Z,2026-08-27T18:33:09Z,71
1918238,Central,SUB URBAN LUDHIANA,CITY-4,Unplanned,Active,2026-08-27T17:22:09Z,2026-08-27T18:33:09Z,71
1918237,Central,SUB URBAN LUDHIANA,CITY-2,Unplanned,Active,2026-08-27T17:22:09Z,2026-08-27T18:33:09Z,71
1918236,Central,SUB URBAN LUDHIANA,CITY-3,Unplanned,Active,2026-08-27T17:22:09Z,2026-08-27T18:33:09Z,71
1918235,Central,SUB URBAN LUDHIANA,CITY-1,Unplanned,Active,2026-08-27T17:22:09Z,2026-08-27T18:33:09Z,71
1918233,West,MUKATSAR,11 KV SARDARPURA UPS,Unplanned,Closed,2026-08-27T17:08:00Z,2026-08-27T17:38:36Z,30
1918231,South,PATIALA,11KV DAKALA2(SEHAJENCLVE) C1,Unplanned,Closed,2026-08-27T17:02:00Z,2026-08-27T17:55:00Z,53
1918142,North,HOSHIARPUR,HARIANA,Unplanned,Closed,2026-08-27T16:55:00Z,2026-08-27T17:09:00Z,14
1918165,South,BARNALA,BEEHLA 24 Hrs.,Unplanned,Active,2026-08-27T16:50:00Z,2026-08-27T19:00:00Z,130
1918137,West,MUKATSAR,FAZILKA ROAD,Unplanned,Active,2026-08-27T16:49:00Z,2026-08-27T17:50:00Z,61
1918134,South,PATIALA,Urban Estate Phase -4,Unplanned,Closed,2026-08-27T16:45:56Z,2026-08-27T17:08:01Z,22
1918188,South,BARNALA,Tapa-II,Unplanned,Closed,2026-08-27T16:45:00Z,2026-08-27T17:20:00Z,35
1918229,West,FEROZPUR,TIBBI KALAN,Planned,Active,2026-08-27T16:41:38Z,2026-08-27T18:37:38Z,116
1918228,West,FEROZPUR,PEERU WALA,Planned,Active,2026-08-27T16:41:38Z,2026-08-27T18:37:38Z,116
1918227,West,FEROZPUR,TIBBI KHURD G-5,Planned,Active,2026-08-27T16:41:38Z,2026-08-27T18:37:38Z,116
1918222,West,FEROZPUR,MADHRE,Planned,Active,2026-08-27T16:36:44Z,2026-08-27T18:35:44Z,119
1918221,West,FEROZPUR,UPS FEEDER,Planned,Active,2026-08-27T16:36:44Z,2026-08-27T18:35:44Z,119
1918220,West,FEROZPUR,HABIB WALA,Planned,Active,2026-08-27T16:36:44Z,2026-08-27T18:35:44Z,119
1918133,East,MOHALI,11 KV Govt. Press,Unplanned,Closed,2026-08-27T16:31:58Z,2026-08-27T16:41:26Z,9
1918132,South,PATIALA,Ram Ashram,Unplanned,Closed,2026-08-27T16:25:14Z,2026-08-27T16:40:03Z,14
1918151,West,BATHINDA,Hans Nagar,Unplanned,Closed,2026-08-27T16:23:46Z,2026-08-27T17:48:05Z,84
1918130,West,BATHINDA,ATLA UPS,Planned,Closed,2026-08-27T16:20:00Z,2026-08-27T17:10:43Z,50
1918125,South,PATIALA,UPS MIRJAPUR,Unplanned,Closed,2026-08-27T16:15:00Z,2026-08-27T17:15:00Z,60
1918090,West,BATHINDA,Hans Nagar,Unplanned,Closed,2026-08-27T16:06:20Z,2026-08-27T16:21:37Z,15
1918113,South,PATIALA,UPS PAWALA,Unplanned,Closed,2026-08-27T16:05:00Z,2026-08-27T16:40:00Z,35
1918095,South,PATIALA,MOHINDER GANJ,Unplanned,Closed,2026-08-27T16:05:00Z,2026-08-27T16:15:00Z,10
1918089,Central,CITY WEST LUDHIANA,Kiran Vihar,Planned,Closed,2026-08-27T16:05:00Z,2026-08-27T16:36:00Z,31
1918088,West,BATHINDA,JANTA NAGAR,Planned,Closed,2026-08-27T16:03:23Z,2026-08-27T17:24:20Z,80
1918091,South,PATIALA,UPS BADSHAHPUR,Unplanned,Active,2026-08-27T16:00:00Z,2026-08-27T17:00:00Z,60
1918093,North,JALANDHAR,GURUDWARA SHIV NAGAR,Unplanned,Closed,2026-08-27T15:42:00Z,2026-08-27T16:33:00Z,51
1918085,West,FEROZPUR,TOWN,Planned,Closed,2026-08-27T15:37:00Z,2026-08-27T17:00:00Z,83
1918066,North,NAWANSHAHR,CITY GARHSHANKAR,Unplanned,Closed,2026-08-27T15:32:00Z,2026-08-27T15:33:00Z,1
1918065,North,NAWANSHAHR,CITY GARHSHANKAR,Unplanned,Closed,2026-08-27T15:25:00Z,2026-08-27T15:29:00Z,4
1918075,East,Zirakpur,PATIALA ROAD,Unplanned,Closed,2026-08-27T15:15:00Z,2026-08-27T15:30:00Z,15
1918056,West,MUKATSAR,Namdev Nagar,Unplanned,Closed,2026-08-27T15:13:12Z,2026-08-27T18:07:47Z,174
1918063,Central,SUB URBAN LUDHIANA,CITY-4,Unplanned,Closed,2026-08-27T15:10:00Z,2026-08-27T16:20:00Z,70
