outage_id,Zone,Circle,Feeder,Type of Outage,Status,Start Time,End Time,Diff in mins
1911573,Border,CITY AMRITSAR,CHATIWIND 2,Unplanned,Active,2026-07-29T10:50:00Z,2026-07-29T11:41:00Z,51
1911570,South,PATIALA,GHAMROUDA NO.2,Planned,Active,2026-07-29T10:40:11Z,2026-07-29T17:00:19Z,380
1911571,West,FEROZPUR,G-5,Planned,Active,2026-07-29T10:40:00Z,2026-07-29T12:35:00Z,115
1911572,East,Zirakpur,SAVITRYGREEN,Unplanned,Active,2026-07-29T10:36:00Z,2026-07-29T13:00:00Z,144
1911569,West,FEROZPUR,Police Line,Unplanned,Active,2026-07-29T10:35:00Z,2026-07-29T12:35:00Z,120
1911568,Border,GURDASPUR,MUGRALA,Unplanned,Active,2026-07-29T10:33:00Z,2026-07-29T11:20:00Z,47
1911565,South,SANGRUR,UPS BHAI KE PASHOUR,Planned,Active,2026-07-29T10:30:43Z,2026-07-29T13:04:09Z,153
1911564,South,PATIALA,DP RURAL,Unplanned,Active,2026-07-29T10:30:04Z,2026-07-29T11:45:37Z,75
1911567,Border,GURDASPUR,Nawan Pind,Unplanned,Active,2026-07-29T10:25:00Z,2026-07-29T11:20:00Z,55
1911563,East,Zirakpur,DHAKOLI,Unplanned,Active,2026-07-29T10:16:00Z,2026-07-29T12:00:00Z,104
1911561,Border,TARN TARAN,Jandiala Road Urban.,Unplanned,Active,2026-07-29T10:05:00Z,2026-07-29T13:00:00Z,175
1911562,West,FEROZPUR,PEERU WALA,Planned,Active,2026-07-29T10:01:00Z,2026-07-29T12:00:00Z,119
1911566,North,JALANDHAR,PUNJABI BAGH,Unplanned,Active,2026-07-29T09:50:00Z,2026-07-29T10:52:00Z,62
1911560,North,HOSHIARPUR,Passi,Unplanned,Closed,2026-07-29T09:40:00Z,2026-07-29T09:52:00Z,12
1911558,South,SANGRUR,UPS KHANOURI,Unplanned,Active,2026-07-29T09:36:39Z,2026-07-29T09:50:49Z,14
1911557,North,HOSHIARPUR,KALYANPUR,Unplanned,Closed,2026-07-29T09:35:00Z,2026-07-29T09:50:00Z,15
1911556,Central,KHANNA,LIBRA,Planned,Active,2026-07-29T09:34:13Z,2026-07-29T10:03:44Z,29
1911559,Border,SUB URBAN AMRITSAR,U P S Iban,Unplanned,Active,2026-07-29T09:30:00Z,2026-07-29T11:00:00Z,90
1911555,Border,SUB URBAN AMRITSAR,AJNALA ROAD,Unplanned,Active,2026-07-29T09:18:00Z,2026-07-29T09:51:00Z,33
1911554,East,Zirakpur,PUNJAB,Unplanned,Closed,2026-07-29T08:57:00Z,2026-07-29T10:00:00Z,63
1911552,North,HOSHIARPUR,ALAMPUR,Unplanned,Closed,2026-07-29T08:55:00Z,2026-07-29T09:50:00Z,55
1911553,Border,SUB URBAN AMRITSAR,Beas Wire,Unplanned,Closed,2026-07-29T08:45:00Z,2026-07-29T09:45:00Z,60
1911550,East,Zirakpur,SAVITRYGREEN,Unplanned,Closed,2026-07-29T08:08:00Z,2026-07-29T08:41:00Z,33
1911551,South,PATIALA,UPS ALLOWAL,Unplanned,Closed,2026-07-29T08:05:00Z,2026-07-29T09:57:00Z,112
1911548,Border,SUB URBAN AMRITSAR,11 KVA URBAN BAGGA,Unplanned,Closed,2026-07-29T07:45:00Z,2026-07-29T09:28:00Z,103
1911547,West,FARIDKOT,Industrial,Planned,Active,2026-07-29T07:45:00Z,2026-07-29T09:44:57Z,119
1911549,East,Zirakpur,SAVITRY GREEN 2,Unplanned,Closed,2026-07-29T07:39:00Z,2026-07-29T08:16:00Z,37
1911546,Border,SUB URBAN AMRITSAR,KARAM PURA,Unplanned,Closed,2026-07-29T07:00:00Z,2026-07-29T08:22:00Z,82
1911545,Border,SUB URBAN AMRITSAR,Urban-1 Nawapind,Unplanned,Closed,2026-07-29T06:10:00Z,2026-07-29T08:00:00Z,110
1911544,Border,TARN TARAN,GHAT SAHIB URBAN,Unplanned,Closed,2026-07-29T06:01:00Z,2026-07-29T06:50:00Z,49
1911543,Border,TARN TARAN,KADD GILL UPS,Unplanned,Closed,2026-07-29T03:40:00Z,2026-07-29T06:15:00Z,155
1911542,West,MUKATSAR,11 KV KANDHWALA Road Urban,Unplanned,Closed,2026-07-29T00:28:42Z,2026-07-29T00:42:12Z,13
